name,recclass,mass (g),fall,year,reclat,reclong
Queen Alexandra Range 02105,LL6,77,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02106,H6,438,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02107,H5,1.801E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02108,LL5,79,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02109,H5,528,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02110,H5,13662,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02111,H5,1.951E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02112,LL4,1212,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02113,H5,642,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02114,H5,1297,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02115,H6,9.04E+15,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02116,H5,462,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02117,L4,471,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02118,LL5,461,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02119,LL5,388,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02120,LL5,1547,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02121,LL4,1.81E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02122,LL4,506,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02123,LL4,1036,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02124,H6,1125,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02125,LL4,1718,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02126,LL5,3.8,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02127,LL4,543,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02128,LL4,476,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02129,H4,1536,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02130,LL5,126,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02131,LL5,1155,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02132,L5,539,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02133,H6,1285,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02134,LL4,868,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02135,H6,959,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02136,H5,182,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02137,LL4,549,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02138,H5,1056,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02139,LL5,1.3,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02140,H5,1479,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02141,LL5,1.969E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02142,H5,219,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02143,H5,786,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02144,H5,593,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02145,L4,83,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02146,L6,1.2,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02147,L5,4.6,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02148,H6,1214,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02149,LL5,132,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02150,H6,2,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02151,H6,3.8,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02152,L6,0.5,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02153,LL5,1,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02154,LL5,2.1,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02155,LL5,9.6,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02156,LL5,4.8,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02157,LL5,7.8,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02159,H6,3.6,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02160,LL5,2.866E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02161,L5,9144,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02162,H5,2678,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02163,H6,12262,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02164,H5,8282,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02165,H5,5099,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02166,H5,6066,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02167,L5,7334,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02168,H5,5063,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02169,LL4,5848,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02170,LL6,24.9,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02171,H5,1535,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02172,L5,11.5,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02173,H5,604,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02174,H5,588,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02175,H5,994,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02177,LL5,1.9,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02178,LL5,55,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02179,L5,317,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02180,LL4,5154,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02181,H5,2546,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02182,H5,29.1,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02183,LL5,2666,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02184,LL5,1445,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02185,LL5,1523,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02186,H5,3.788E+16,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02187,L5,966,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02188,H5,2923,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 02189,LL4,2709,Found,1/1/2002,-84000000,168000000
Queen Alexandra Range 93017,CM2,8.8E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93018,CM2,1.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93022,H5,2.2023E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93033,H5,513.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93043,H5,496.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93049,H5,317.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93270,L5,1.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93272,L5,14.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93273,H5,1.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93274,LL6,26,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93275,H5,3.53E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93276,L5,3.62E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93277,H5,19,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93278,H6,7.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93279,L5,26.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93280,H6,5.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93281,H6,12.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93282,H6,4.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93283,L6,11.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93284,L5,108,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93285,L5,85.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93286,L5,88.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93287,L5,19.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93288,L5,15.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93289,H6,29,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93290,L5,1.81E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93291,H5,1.81E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93292,H5,4.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93293,H5,19.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93294,H6,18,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93295,L5,1.64E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93296,H5,8.2E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93297,H5,1.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93298,L5,5.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93299,L5,20.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93328,L5,1.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93350,L5,0.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93352,H5,19.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93353,H5,28.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93354,H6,1.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93355,H5,3.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93356,L5,48.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93357,H4,4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93358,LL6,10.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93359,H6,2.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93360,L6,12.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93361,H6,3.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93362,L5,4.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93363,H5,4.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93364,H5,2.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93365,H5,3.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93366,H5,11.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93367,L6,3.92E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93368,L5,50.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93369,L5,69.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93370,L5,92.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93371,L5,48.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93373,L5,3.52E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93374,L5,62.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93375,L5,13.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93376,L6,7.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93377,H6,7.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93378,H6,0.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93379,H6,8.7E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93380,L6,3.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93381,H5,3.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93382,H6,2.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93383,H5,2.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93384,H5,0.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93385,H6,62.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93386,H5,48.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93387,H5,6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93388,H5,6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93389,H6,3.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93390,H5,3.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93391,H5,1.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93392,H6,7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93393,L6,2.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93394,H6,2.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93395,H5,34.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93396,H5,7.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93397,H5,17.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93398,H6,20.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93399,H5,8.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93400,H5,2.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93401,H6,1.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93402,H5,1.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93403,L6,1.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93404,H5,3.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93405,L5,45.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93406,H6,9.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93407,H5,12.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93408,H5,19.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93409,H6,20,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93410,L6,85.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93411,H5,11.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93412,H6,11.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93413,H5,0.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93414,H5,0.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93415,L6,1.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93416,H6,2.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93417,H5,8.2E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93418,H6,5.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93419,H6,3.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93420,H5,11.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93421,H6,2.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93422,H6,1.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93423,L5,53.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93424,L6,15.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93425,L6,6.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93426,H5,26.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93427,L6,2.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93428,H5,2.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93430,H5,5.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93431,H5,21,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93432,H6,1.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93433,H6,13,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93434,H5,2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93435,H5,2.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93436,H6,1.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93437,H6,2.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93438,H5,5.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93439,L5,30.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93440,L5,12.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93441,L5,3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93442,L6,13.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93443,H6,8.7E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93444,L6,35.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93445,L6,22.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93446,LL6,4.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93447,L5,1.79E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93448,L5,21.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93449,H5,1.81E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93450,L5,42.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93451,H5,27.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93452,H6,1.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93453,L5,1.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93454,H6,3.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93455,LL6,1.84E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93456,H5,42,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93457,L6,12.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93458,H5,4.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93459,H5,3.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93460,H5,63.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93461,L5,66.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93462,L5,52,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93463,L5,3.72E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93464,H4,21.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93465,H5,27.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93466,LL5,52.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93467,L5,79.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93468,H5,11.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93469,L6,6.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93470,L5,6.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93471,L6,2.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93472,H6,4.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93473,H6,2.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93474,L5,1.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93475,H5,4.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93476,L5,2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93477,H5,2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93478,L5,0.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93479,L5,0.8,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93480,L6,6.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93481,H5,2.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93482,L6,2.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93483,L5,21.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93484,H5,9.7E+15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93485,H5,15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93486,H5,15,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93487,H5,0.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93488,LL6,0.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93489,L6,0.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93490,L6,0.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93491,L6,29.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93492,L5,29.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93493,H4,5.4,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93494,H5,15.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93495,H5,15.1,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93496,H5,5.7,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93497,H5,6.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93498,L5,6.2,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93499,H5,10,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93500,L5,24,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93501,H5,124.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93502,H5,59.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93503,H5,59.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93504,L5,27.9,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93505,H5,1.99E+16,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93506,H5,12.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93507,L5,14.3,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93508,L5,9.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93509,L5,9.6,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93510,H5,3.5,Found,1/1/1993,-84000000,168000000
Queen Alexandra Range 93511,L5,6.4,Found,1/1/1993,-84000000,168000000
